"ABMI.Site","Common.Name","medDetects","lon","lat"
"1346","Wilson's Warbler",NA,-117.028839,52.226986
"1346","Yellow Warbler",NA,-117.028839,52.226986
"135","Le Conte's Sparrow",NA,-116.65461,59.292957
"135","Pine Siskin",1.22,-116.65461,59.292957
"135","Sharp-tailed Grouse",NA,-116.65461,59.292957
"135","Wilson's Warbler",NA,-116.65461,59.292957
"135","Yellow Warbler",NA,-116.65461,59.292957
"1350","Le Conte's Sparrow",NA,-115.864571,52.133961
"1350","Pine Siskin",NA,-115.864571,52.133961
"1350","Sharp-tailed Grouse",NA,-115.864571,52.133961
"1350","Wilson's Warbler",NA,-115.864571,52.133961
"1350","Yellow Warbler",NA,-115.864571,52.133961
"1351","Le Conte's Sparrow",NA,-115.556076,52.082951
"1351","Pine Siskin",NA,-115.556076,52.082951
"1351","Sharp-tailed Grouse",NA,-115.556076,52.082951
"1351","Wilson's Warbler",NA,-115.556076,52.082951
"1351","Yellow Warbler",NA,-115.556076,52.082951
"1352","Le Conte's Sparrow",NA,-115.320328,52.086155
"1352","Pine Siskin",NA,-115.320328,52.086155
"1352","Sharp-tailed Grouse",NA,-115.320328,52.086155
"1352","Wilson's Warbler",NA,-115.320328,52.086155
"1352","Yellow Warbler",NA,-115.320328,52.086155
"1353","Le Conte's Sparrow",NA,-115.006264,52.018738
"1353","Pine Siskin",1,-115.006264,52.018738
"1353","Sharp-tailed Grouse",NA,-115.006264,52.018738
"1353","Wilson's Warbler",NA,-115.006264,52.018738
"1353","Yellow Warbler",NA,-115.006264,52.018738
"1354","Le Conte's Sparrow",NA,-114.732391,52.060474
"1354","Pine Siskin",0.22,-114.732391,52.060474
"1354","Sharp-tailed Grouse",NA,-114.732391,52.060474
"1354","Wilson's Warbler",NA,-114.732391,52.060474
"1354","Yellow Warbler",NA,-114.732391,52.060474
"1355","Le Conte's Sparrow",0.22,-114.440094,51.966812
"1355","Pine Siskin",0.11,-114.440094,51.966812
"1355","Sharp-tailed Grouse",NA,-114.440094,51.966812
"1355","Wilson's Warbler",NA,-114.440094,51.966812
"1355","Yellow Warbler",0.11,-114.440094,51.966812
"1356","Le Conte's Sparrow",0.11,-114.136139,51.942356
"1356","Pine Siskin",NA,-114.136139,51.942356
"1356","Sharp-tailed Grouse",NA,-114.136139,51.942356
"1356","Wilson's Warbler",NA,-114.136139,51.942356
"1356","Yellow Warbler",0.11,-114.136139,51.942356
"1357","Le Conte's Sparrow",0.22,-113.804253,51.950893
"1357","Pine Siskin",NA,-113.804253,51.950893
"1357","Sharp-tailed Grouse",NA,-113.804253,51.950893
"1357","Wilson's Warbler",NA,-113.804253,51.950893
"1357","Yellow Warbler",1,-113.804253,51.950893
"1358","Le Conte's Sparrow",NA,-113.583092,51.934963
"1358","Pine Siskin",NA,-113.583092,51.934963
"1358","Sharp-tailed Grouse",NA,-113.583092,51.934963
"1358","Wilson's Warbler",NA,-113.583092,51.934963
"1358","Yellow Warbler",0.67,-113.583092,51.934963
"1359","Le Conte's Sparrow",NA,-113.303398,51.837631
"1359","Pine Siskin",NA,-113.303398,51.837631
"1359","Sharp-tailed Grouse",NA,-113.303398,51.837631
"1359","Wilson's Warbler",NA,-113.303398,51.837631
"1359","Yellow Warbler",0.22,-113.303398,51.837631
"136","Le Conte's Sparrow",NA,-116.391609,59.248165
"136","Pine Siskin",0.33,-116.391609,59.248165
"136","Sharp-tailed Grouse",NA,-116.391609,59.248165
"136","Wilson's Warbler",NA,-116.391609,59.248165
"136","Yellow Warbler",NA,-116.391609,59.248165
"1360","Le Conte's Sparrow",NA,-112.96685,51.835041
"1360","Pine Siskin",NA,-112.96685,51.835041
"1360","Sharp-tailed Grouse",NA,-112.96685,51.835041
"1360","Wilson's Warbler",NA,-112.96685,51.835041
"1360","Yellow Warbler",1.56,-112.96685,51.835041
"1361","Le Conte's Sparrow",NA,-112.774269,51.823643
"1361","Pine Siskin",NA,-112.774269,51.823643
"1361","Sharp-tailed Grouse",NA,-112.774269,51.823643
"1361","Wilson's Warbler",NA,-112.774269,51.823643
"1361","Yellow Warbler",2.555,-112.774269,51.823643
"1362","Le Conte's Sparrow",NA,-112.461449,51.758121
"1362","Pine Siskin",NA,-112.461449,51.758121
"1362","Sharp-tailed Grouse",NA,-112.461449,51.758121
"1362","Wilson's Warbler",NA,-112.461449,51.758121
"1362","Yellow Warbler",NA,-112.461449,51.758121
"1363","Le Conte's Sparrow",NA,-112.105583,51.720058
"1363","Pine Siskin",0.56,-112.105583,51.720058
"1363","Sharp-tailed Grouse",0.44,-112.105583,51.720058
"1363","Wilson's Warbler",NA,-112.105583,51.720058
"1363","Yellow Warbler",0.33,-112.105583,51.720058
"1364","Le Conte's Sparrow",NA,-111.875153,51.690331
"1364","Pine Siskin",NA,-111.875153,51.690331
"1364","Sharp-tailed Grouse",NA,-111.875153,51.690331
"1364","Wilson's Warbler",NA,-111.875153,51.690331
"1364","Yellow Warbler",NA,-111.875153,51.690331
"1365","Le Conte's Sparrow",NA,-111.629646,51.684143
"1365","Pine Siskin",NA,-111.629646,51.684143
"1365","Sharp-tailed Grouse",NA,-111.629646,51.684143
"1365","Wilson's Warbler",NA,-111.629646,51.684143
"1365","Yellow Warbler",NA,-111.629646,51.684143
"1366","Le Conte's Sparrow",NA,-111.279984,51.655506
"1366","Pine Siskin",NA,-111.279984,51.655506
"1366","Sharp-tailed Grouse",NA,-111.279984,51.655506
"1366","Wilson's Warbler",NA,-111.279984,51.655506
"1366","Yellow Warbler",1.33,-111.279984,51.655506
"1367","Le Conte's Sparrow",NA,-110.964806,51.580669
"1367","Pine Siskin",NA,-110.964806,51.580669
"1367","Sharp-tailed Grouse",NA,-110.964806,51.580669
"1367","Wilson's Warbler",NA,-110.964806,51.580669
"1367","Yellow Warbler",NA,-110.964806,51.580669
"1368","Le Conte's Sparrow",NA,-110.756241,51.570057
"1368","Pine Siskin",NA,-110.756241,51.570057
"1368","Sharp-tailed Grouse",0.22,-110.756241,51.570057
"1368","Wilson's Warbler",NA,-110.756241,51.570057
"1368","Yellow Warbler",0.33,-110.756241,51.570057
"1369","Le Conte's Sparrow",NA,-110.458626,51.521454
"1369","Pine Siskin",NA,-110.458626,51.521454
"1369","Sharp-tailed Grouse",0.11,-110.458626,51.521454
"1369","Wilson's Warbler",NA,-110.458626,51.521454
"1369","Yellow Warbler",0.275,-110.458626,51.521454
"1370","Le Conte's Sparrow",NA,-110.134605,51.464886
"1370","Pine Siskin",NA,-110.134605,51.464886
"1370","Sharp-tailed Grouse",0.11,-110.134605,51.464886
"1370","Wilson's Warbler",NA,-110.134605,51.464886
"1370","Yellow Warbler",NA,-110.134605,51.464886
"1375","Le Conte's Sparrow",NA,-115.93544,51.97789
"1375","Pine Siskin",NA,-115.93544,51.97789
"1375","Sharp-tailed Grouse",NA,-115.93544,51.97789
"1375","Wilson's Warbler",NA,-115.93544,51.97789
"1375","Yellow Warbler",NA,-115.93544,51.97789
"1376","Le Conte's Sparrow",NA,-115.623833,51.943516
"1376","Pine Siskin",NA,-115.623833,51.943516
"1376","Sharp-tailed Grouse",NA,-115.623833,51.943516
"1376","Wilson's Warbler",NA,-115.623833,51.943516
"1376","Yellow Warbler",NA,-115.623833,51.943516
"1377","Le Conte's Sparrow",NA,-115.327484,51.906822
"1377","Pine Siskin",NA,-115.327484,51.906822
"1377","Sharp-tailed Grouse",NA,-115.327484,51.906822
"1377","Wilson's Warbler",NA,-115.327484,51.906822
"1377","Yellow Warbler",NA,-115.327484,51.906822
"1378","Le Conte's Sparrow",NA,-115.045753,51.844158
"1378","Pine Siskin",0.89,-115.045753,51.844158
"1378","Sharp-tailed Grouse",NA,-115.045753,51.844158
"1378","Wilson's Warbler",NA,-115.045753,51.844158
"1378","Yellow Warbler",NA,-115.045753,51.844158
"1379","Le Conte's Sparrow",0.67,-114.763763,51.846592
"1379","Pine Siskin",0.67,-114.763763,51.846592
"1379","Sharp-tailed Grouse",NA,-114.763763,51.846592
"1379","Wilson's Warbler",0.11,-114.763763,51.846592
"1379","Yellow Warbler",NA,-114.763763,51.846592
"1380","Le Conte's Sparrow",1.22,-114.455902,51.793423
"1380","Pine Siskin",NA,-114.455902,51.793423
"1380","Sharp-tailed Grouse",NA,-114.455902,51.793423
"1380","Wilson's Warbler",NA,-114.455902,51.793423
"1380","Yellow Warbler",NA,-114.455902,51.793423
"1381","Le Conte's Sparrow",NA,-114.146881,51.787006
"1381","Pine Siskin",NA,-114.146881,51.787006
"1381","Sharp-tailed Grouse",NA,-114.146881,51.787006
"1381","Wilson's Warbler",NA,-114.146881,51.787006
"1381","Yellow Warbler",0.11,-114.146881,51.787006
"1382","Le Conte's Sparrow",NA,-113.919395,51.740936
"1382","Pine Siskin",NA,-113.919395,51.740936
"1382","Sharp-tailed Grouse",NA,-113.919395,51.740936
"1382","Wilson's Warbler",NA,-113.919395,51.740936
"1382","Yellow Warbler",NA,-113.919395,51.740936
"1383","Le Conte's Sparrow",0.11,-113.641487,51.733898
"1383","Pine Siskin",NA,-113.641487,51.733898
"1383","Sharp-tailed Grouse",NA,-113.641487,51.733898
"1383","Wilson's Warbler",NA,-113.641487,51.733898
"1383","Yellow Warbler",NA,-113.641487,51.733898
"1384","Le Conte's Sparrow",NA,-113.333687,51.671181
"1384","Pine Siskin",NA,-113.333687,51.671181
"1384","Sharp-tailed Grouse",NA,-113.333687,51.671181
"1384","Wilson's Warbler",NA,-113.333687,51.671181
"1384","Yellow Warbler",NA,-113.333687,51.671181
"1385","Le Conte's Sparrow",NA,-113.029747,51.660389
"1385","Pine Siskin",NA,-113.029747,51.660389
"1385","Sharp-tailed Grouse",NA,-113.029747,51.660389
"1385","Wilson's Warbler",NA,-113.029747,51.660389
"1385","Yellow Warbler",NA,-113.029747,51.660389
"1386","Le Conte's Sparrow",NA,-112.760307,51.654629
"1386","Pine Siskin",NA,-112.760307,51.654629
"1386","Sharp-tailed Grouse",NA,-112.760307,51.654629
"1386","Wilson's Warbler",NA,-112.760307,51.654629
"1386","Yellow Warbler",NA,-112.760307,51.654629
"1387","Le Conte's Sparrow",0.22,-112.474205,51.572464
"1387","Pine Siskin",NA,-112.474205,51.572464
"1387","Sharp-tailed Grouse",NA,-112.474205,51.572464
"1387","Wilson's Warbler",NA,-112.474205,51.572464
"1387","Yellow Warbler",NA,-112.474205,51.572464
"1388","Le Conte's Sparrow",NA,-112.237404,51.5336
"1388","Pine Siskin",NA,-112.237404,51.5336
"1388","Sharp-tailed Grouse",0.67,-112.237404,51.5336
"1388","Wilson's Warbler",NA,-112.237404,51.5336
"1388","Yellow Warbler",NA,-112.237404,51.5336
"1388B","Le Conte's Sparrow",NA,-112.237404,51.5336
"1388B","Pine Siskin",NA,-112.237404,51.5336
"1388B","Sharp-tailed Grouse",NA,-112.237404,51.5336
"1388B","Wilson's Warbler",NA,-112.237404,51.5336
"1388B","Yellow Warbler",NA,-112.237404,51.5336
"1389","Le Conte's Sparrow",NA,-111.884567,51.522919
"1389","Pine Siskin",NA,-111.884567,51.522919
"1389","Sharp-tailed Grouse",NA,-111.884567,51.522919
"1389","Wilson's Warbler",NA,-111.884567,51.522919
"1389","Yellow Warbler",NA,-111.884567,51.522919
"1390","Le Conte's Sparrow",NA,-111.643318,51.518227
"1390","Pine Siskin",NA,-111.643318,51.518227
"1390","Sharp-tailed Grouse",NA,-111.643318,51.518227
"1390","Wilson's Warbler",NA,-111.643318,51.518227
"1390","Yellow Warbler",NA,-111.643318,51.518227
"1391","Le Conte's Sparrow",NA,-111.321152,51.474148
"1391","Pine Siskin",NA,-111.321152,51.474148
"1391","Sharp-tailed Grouse",NA,-111.321152,51.474148
"1391","Wilson's Warbler",NA,-111.321152,51.474148
"1391","Yellow Warbler",NA,-111.321152,51.474148
"1392","Le Conte's Sparrow",NA,-111.077873,51.384136
"1392","Pine Siskin",NA,-111.077873,51.384136
"1392","Sharp-tailed Grouse",NA,-111.077873,51.384136
"1392","Wilson's Warbler",NA,-111.077873,51.384136
"1392","Yellow Warbler",NA,-111.077873,51.384136
"1393","Le Conte's Sparrow",NA,-110.77002,51.398434
"1393","Pine Siskin",NA,-110.77002,51.398434
"1393","Sharp-tailed Grouse",0.11,-110.77002,51.398434
"1393","Wilson's Warbler",NA,-110.77002,51.398434
"1393","Yellow Warbler",NA,-110.77002,51.398434
"1394","Le Conte's Sparrow",NA,-110.549271,51.332428
"1394","Pine Siskin",NA,-110.549271,51.332428
"1394","Sharp-tailed Grouse",NA,-110.549271,51.332428
"1394","Wilson's Warbler",NA,-110.549271,51.332428
"1394","Yellow Warbler",NA,-110.549271,51.332428
"1395","Le Conte's Sparrow",NA,-110.260117,51.284584
"1395","Pine Siskin",NA,-110.260117,51.284584
"1395","Sharp-tailed Grouse",0.22,-110.260117,51.284584
"1395","Wilson's Warbler",NA,-110.260117,51.284584
"1395","Yellow Warbler",NA,-110.260117,51.284584
"14","Le Conte's Sparrow",NA,-112.230896,59.796967
"14","Pine Siskin",NA,-112.230896,59.796967
"14","Sharp-tailed Grouse",NA,-112.230896,59.796967
"14","Wilson's Warbler",NA,-112.230896,59.796967
"14","Yellow Warbler",NA,-112.230896,59.796967
"1400","Le Conte's Sparrow",NA,-115.634186,51.780613
"1400","Pine Siskin",NA,-115.634186,51.780613
"1400","Sharp-tailed Grouse",NA,-115.634186,51.780613
"1400","Wilson's Warbler",NA,-115.634186,51.780613
"1400","Yellow Warbler",NA,-115.634186,51.780613
"1401","Le Conte's Sparrow",NA,-115.433289,51.728539
"1401","Pine Siskin",NA,-115.433289,51.728539
"1401","Sharp-tailed Grouse",NA,-115.433289,51.728539
"1401","Wilson's Warbler",NA,-115.433289,51.728539
"1401","Yellow Warbler",NA,-115.433289,51.728539
"1402","Le Conte's Sparrow",0.11,-115.120628,51.709274
"1402","Pine Siskin",0.33,-115.120628,51.709274
"1402","Sharp-tailed Grouse",NA,-115.120628,51.709274
"1402","Wilson's Warbler",NA,-115.120628,51.709274
"1402","Yellow Warbler",NA,-115.120628,51.709274
"1403","Le Conte's Sparrow",NA,-114.798325,51.656414
"1403","Pine Siskin",1.44,-114.798325,51.656414
"1403","Sharp-tailed Grouse",NA,-114.798325,51.656414
"1403","Wilson's Warbler",NA,-114.798325,51.656414
"1403","Yellow Warbler",0.11,-114.798325,51.656414
"1404","Le Conte's Sparrow",NA,-114.555679,51.628845
"1404","Pine Siskin",0.33,-114.555679,51.628845
"1404","Sharp-tailed Grouse",NA,-114.555679,51.628845
"1404","Wilson's Warbler",NA,-114.555679,51.628845
"1404","Yellow Warbler",NA,-114.555679,51.628845
"1405","Le Conte's Sparrow",NA,-114.218719,51.57692
"1405","Pine Siskin",NA,-114.218719,51.57692
"1405","Sharp-tailed Grouse",NA,-114.218719,51.57692
"1405","Wilson's Warbler",NA,-114.218719,51.57692
"1405","Yellow Warbler",NA,-114.218719,51.57692
"1405B","Le Conte's Sparrow",NA,-114.218719,51.57692
"1405B","Pine Siskin",NA,-114.218719,51.57692
"1405B","Sharp-tailed Grouse",NA,-114.218719,51.57692
"1405B","Wilson's Warbler",NA,-114.218719,51.57692
"1405B","Yellow Warbler",NA,-114.218719,51.57692
"1406","Le Conte's Sparrow",NA,-114.0187,51.565754
"1406","Pine Siskin",NA,-114.0187,51.565754
"1406","Sharp-tailed Grouse",NA,-114.0187,51.565754
"1406","Wilson's Warbler",NA,-114.0187,51.565754
"1406","Yellow Warbler",1,-114.0187,51.565754
"1407","Le Conte's Sparrow",NA,-113.706932,51.548641
"1407","Pine Siskin",NA,-113.706932,51.548641
"1407","Sharp-tailed Grouse",NA,-113.706932,51.548641
"1407","Wilson's Warbler",NA,-113.706932,51.548641
"1407","Yellow Warbler",NA,-113.706932,51.548641
"1408","Le Conte's Sparrow",0.11,-113.403748,51.509693
"1408","Pine Siskin",NA,-113.403748,51.509693
"1408","Sharp-tailed Grouse",NA,-113.403748,51.509693
"1408","Wilson's Warbler",NA,-113.403748,51.509693
"1408","Yellow Warbler",0.44,-113.403748,51.509693
"1409","Le Conte's Sparrow",NA,-113.121147,51.482254
"1409","Pine Siskin",0.11,-113.121147,51.482254
"1409","Sharp-tailed Grouse",NA,-113.121147,51.482254
"1409","Wilson's Warbler",NA,-113.121147,51.482254
"1409","Yellow Warbler",0.22,-113.121147,51.482254
"1410","Le Conte's Sparrow",NA,-112.805328,51.479015
"1410","Pine Siskin",NA,-112.805328,51.479015
"1410","Sharp-tailed Grouse",NA,-112.805328,51.479015
"1410","Wilson's Warbler",NA,-112.805328,51.479015
"1410","Yellow Warbler",0.11,-112.805328,51.479015
"1411","Le Conte's Sparrow",NA,-112.587357,51.412235
"1411","Pine Siskin",NA,-112.587357,51.412235
"1411","Sharp-tailed Grouse",NA,-112.587357,51.412235
"1411","Wilson's Warbler",NA,-112.587357,51.412235
"1411","Yellow Warbler",NA,-112.587357,51.412235
"1412","Le Conte's Sparrow",NA,-112.253281,51.398739
"1412","Pine Siskin",NA,-112.253281,51.398739
"1412","Sharp-tailed Grouse",0.67,-112.253281,51.398739
"1412","Wilson's Warbler",NA,-112.253281,51.398739
"1412","Yellow Warbler",NA,-112.253281,51.398739
"1413","Le Conte's Sparrow",0.11,-111.985046,51.33112
"1413","Pine Siskin",NA,-111.985046,51.33112
"1413","Sharp-tailed Grouse",0.44,-111.985046,51.33112
"1413","Wilson's Warbler",NA,-111.985046,51.33112
"1413","Yellow Warbler",NA,-111.985046,51.33112
"1414","Le Conte's Sparrow",NA,-111.666855,51.299282
"1414","Pine Siskin",NA,-111.666855,51.299282
"1414","Sharp-tailed Grouse",NA,-111.666855,51.299282
"1414","Wilson's Warbler",NA,-111.666855,51.299282
"1414","Yellow Warbler",NA,-111.666855,51.299282
"1415","Le Conte's Sparrow",NA,-111.39669,51.299141
"1415","Pine Siskin",NA,-111.39669,51.299141
"1415","Sharp-tailed Grouse",NA,-111.39669,51.299141
"1415","Wilson's Warbler",NA,-111.39669,51.299141
"1415","Yellow Warbler",0.11,-111.39669,51.299141
"1416","Le Conte's Sparrow",NA,-111.136772,51.21452
"1416","Pine Siskin",NA,-111.136772,51.21452
"1416","Sharp-tailed Grouse",NA,-111.136772,51.21452
"1416","Wilson's Warbler",NA,-111.136772,51.21452
"1416","Yellow Warbler",NA,-111.136772,51.21452
"1417","Le Conte's Sparrow",NA,-110.888245,51.179108
"1417","Pine Siskin",NA,-110.888245,51.179108
"1417","Sharp-tailed Grouse",0.11,-110.888245,51.179108
"1417","Wilson's Warbler",NA,-110.888245,51.179108
"1417","Yellow Warbler",NA,-110.888245,51.179108
"1418","Le Conte's Sparrow",NA,-110.549149,51.152718
"1418","Pine Siskin",NA,-110.549149,51.152718
"1418","Sharp-tailed Grouse",NA,-110.549149,51.152718
"1418","Wilson's Warbler",NA,-110.549149,51.152718
"1418","Yellow Warbler",NA,-110.549149,51.152718
"1419","Le Conte's Sparrow",NA,-110.340263,51.113495
"1419","Pine Siskin",NA,-110.340263,51.113495
"1419","Sharp-tailed Grouse",NA,-110.340263,51.113495
"1419","Wilson's Warbler",NA,-110.340263,51.113495
"1419","Yellow Warbler",NA,-110.340263,51.113495
"1420","Le Conte's Sparrow",NA,-109.998085,51.066063
"1420","Pine Siskin",NA,-109.998085,51.066063
"1420","Sharp-tailed Grouse",NA,-109.998085,51.066063
"1420","Wilson's Warbler",NA,-109.998085,51.066063
"1420","Yellow Warbler",NA,-109.998085,51.066063
"1422","Le Conte's Sparrow",NA,-116.024124,51.602654
"1422","Pine Siskin",NA,-116.024124,51.602654
"1422","Sharp-tailed Grouse",NA,-116.024124,51.602654
"1422","Wilson's Warbler",NA,-116.024124,51.602654
"1422","Yellow Warbler",NA,-116.024124,51.602654
"1423","Le Conte's Sparrow",NA,-115.682678,51.595943
"1423","Pine Siskin",NA,-115.682678,51.595943
"1423","Sharp-tailed Grouse",NA,-115.682678,51.595943
"1423","Wilson's Warbler",NA,-115.682678,51.595943
"1423","Yellow Warbler",NA,-115.682678,51.595943
"1424","Le Conte's Sparrow",NA,-115.479607,51.552536
"1424","Pine Siskin",NA,-115.479607,51.552536
"1424","Sharp-tailed Grouse",NA,-115.479607,51.552536
"1424","Wilson's Warbler",NA,-115.479607,51.552536
"1424","Yellow Warbler",NA,-115.479607,51.552536
"1425","Le Conte's Sparrow",NA,-115.188652,51.51881
"1425","Pine Siskin",NA,-115.188652,51.51881
"1425","Sharp-tailed Grouse",NA,-115.188652,51.51881
"1425","Wilson's Warbler",NA,-115.188652,51.51881
"1425","Yellow Warbler",NA,-115.188652,51.51881
"1426","Le Conte's Sparrow",NA,-114.844032,51.522579
"1426","Pine Siskin",NA,-114.844032,51.522579
"1426","Sharp-tailed Grouse",NA,-114.844032,51.522579
"1426","Wilson's Warbler",NA,-114.844032,51.522579
"1426","Yellow Warbler",NA,-114.844032,51.522579
"1427","Le Conte's Sparrow",NA,-114.585999,51.468899
"1427","Pine Siskin",NA,-114.585999,51.468899
"1427","Sharp-tailed Grouse",NA,-114.585999,51.468899
"1427","Wilson's Warbler",NA,-114.585999,51.468899
"1427","Yellow Warbler",NA,-114.585999,51.468899
"1428","Le Conte's Sparrow",0.22,-114.296379,51.459274
"1428","Pine Siskin",NA,-114.296379,51.459274
"1428","Sharp-tailed Grouse",NA,-114.296379,51.459274
"1428","Wilson's Warbler",NA,-114.296379,51.459274
"1428","Yellow Warbler",0.11,-114.296379,51.459274
"1429","Le Conte's Sparrow",0.33,-114.022156,51.373363
"1429","Pine Siskin",NA,-114.022156,51.373363
"1429","Sharp-tailed Grouse",NA,-114.022156,51.373363
"1429","Wilson's Warbler",NA,-114.022156,51.373363
"1429","Yellow Warbler",0.11,-114.022156,51.373363
"1430","Le Conte's Sparrow",NA,-113.72921,51.377083
"1430","Pine Siskin",NA,-113.72921,51.377083
"1430","Sharp-tailed Grouse",NA,-113.72921,51.377083
"1430","Wilson's Warbler",NA,-113.72921,51.377083
"1430","Yellow Warbler",NA,-113.72921,51.377083
"1431","Le Conte's Sparrow",NA,-113.435425,51.361668
"1431","Pine Siskin",NA,-113.435425,51.361668
"1431","Sharp-tailed Grouse",NA,-113.435425,51.361668
"1431","Wilson's Warbler",NA,-113.435425,51.361668
"1431","Yellow Warbler",NA,-113.435425,51.361668
"1432","Le Conte's Sparrow",NA,-113.162788,51.285931
"1432","Pine Siskin",NA,-113.162788,51.285931
"1432","Sharp-tailed Grouse",NA,-113.162788,51.285931
"1432","Wilson's Warbler",NA,-113.162788,51.285931
"1432","Yellow Warbler",0.11,-113.162788,51.285931
"1433","Le Conte's Sparrow",NA,-112.89843,51.31144
"1433","Pine Siskin",NA,-112.89843,51.31144
"1433","Sharp-tailed Grouse",NA,-112.89843,51.31144
